,rater_id,dataset,subject,rating,artifacts,time_sec,confidence,comments
219,emeline,IXI dataset - MRIQC derivatives,sub-0532_T1w,2.45,"[""ghost-other"",""processing"",""uncategorized""]",115.185,1.25,drop out 44 & 75
220,emeline,IXI dataset - MRIQC derivatives,sub-0013_T1w,2.65,"[""noise-global"",""field-variation"",""processing""]",175.16,2.45,drop out 45 & 75?
221,emeline,IXI dataset - MRIQC derivatives,sub-0278_T1w,3.5,"[""field-variation"",""processing""]",75.046,3.5,
222,emeline,IXI dataset - MRIQC derivatives,sub-0611_T1w,2.6,"[""noise-global"",""noise-local"",""field-variation"",""processing""]",179.616,1.3,"drop out, backgrd noise"
223,emeline,IXI dataset - MRIQC derivatives,sub-0634_T1w,3.0,"[""noise-global"",""field-variation"",""processing""]",102.235,2.4,
224,emeline,IXI dataset - MRIQC derivatives,sub-0368_T1w,2.75,"[""field-variation"",""processing"",""uncategorized""]",136.351,3.5,"background small artefact, sligth drop out"
225,emeline,IXI dataset - MRIQC derivatives,sub-0135_T1w,3.05,"[""noise-global"",""noise-local"",""uncategorized""]",111.71,3.0,drop out?
226,emeline,IXI dataset - MRIQC derivatives,sub-0961_T1w,3.45,"[""uncategorized""]",72.436,3.5,bckgd noise
227,emeline,IXI dataset - MRIQC derivatives,sub-0187_T1w,3.55,[],98.598,3.5,
228,emeline,IXI dataset - MRIQC derivatives,sub-0964_T1w,3.6,"[""field-variation""]",63.036,3.5,
229,emeline,IXI dataset - MRIQC derivatives,sub-0636_T1w,3.7,[],92.558,3.5,
230,emeline,IXI dataset - MRIQC derivatives,sub-0372_T1w,3.3,"[""uncategorized""]",119.848,3.5,"drop out, bckgd noise"
231,emeline,IXI dataset - MRIQC derivatives,sub-0008_T1w,2.9,"[""field-variation"",""uncategorized""]",74.278,1.1,"drop out, bckgd noise"
232,emeline,IXI dataset - MRIQC derivatives,sub-0720_T1w,3.5,"[""field-variation"",""uncategorized""]",80.171,3.5,
233,emeline,IXI dataset - MRIQC derivatives,sub-1009_T1w,3.0,"[""noise-global"",""noise-local"",""uncategorized""]",62.534,2.35,bckgd noise
234,emeline,IXI dataset - MRIQC derivatives,sub-0691_T1w,3.55,"[""field-variation"",""uncategorized""]",81.143,2.25,bckgd noise
235,emeline,IXI dataset - MRIQC derivatives,sub-1075_T1w,3.55,[],92.764,3.5,
236,emeline,IXI dataset - MRIQC derivatives,sub-0667_T1w,2.55,"[""noise-local"",""field-variation"",""processing"",""uncategorized""]",116.687,3.5,drop out
237,emeline,IXI dataset - MRIQC derivatives,sub-0856_T1w,3.3,"[""field-variation""]",76.016,3.5,
238,emeline,IXI dataset - MRIQC derivatives,sub-0462_T1w,3.2,"[""noise-local"",""field-variation"",""processing""]",78.195,2.9,bckgd noise
239,emeline,IXI dataset - MRIQC derivatives,sub-0053_T1w,2.6,"[""head-motion"",""noise-global"",""noise-local"",""processing""]",134.894,0.0,"slight head motion 125-126, slight bckgd noise"
240,emeline,IXI dataset - MRIQC derivatives,sub-1003_T1w,3.5,[],107.679,3.5,
241,emeline,IXI dataset - MRIQC derivatives,sub-0175_T1w,2.9,"[""eye-spillover"",""noise-local"",""processing""]",124.824,3.5,slight eye spill over
242,emeline,IXI dataset - MRIQC derivatives,sub-0241_T1w,3.1,"[""noise-global"",""field-variation"",""processing"",""uncategorized""]",112.216,2.25,drop out
243,emeline,IXI dataset - MRIQC derivatives,sub-0370_T1w,2.9,"[""noise-global"",""field-variation"",""processing"",""uncategorized""]",131.504,2.75,drop out
244,emeline,IXI dataset - MRIQC derivatives,sub-1109_T1w,2.75,"[""noise-global"",""noise-local"",""wrap-around"",""field-variation"",""uncategorized""]",135.826,3.5,"fov a bit short, bckgd noise"
245,emeline,IXI dataset - MRIQC derivatives,sub-0432_T1w,3.55,"[""field-variation""]",289.63,3.5,
246,emeline,IXI dataset - MRIQC derivatives,sub-1154_T1w,3.7,[],75.11,3.5,
247,emeline,IXI dataset - MRIQC derivatives,sub-0983_T1w,3.6,[],81.355,3.5,
248,emeline,IXI dataset - MRIQC derivatives,sub-0543_T1w,3.45,"[""uncategorized""]",87.594,2.3,bckgd noise
249,emeline,IXI dataset - MRIQC derivatives,sub-0255_T1w,3.75,[],63.018,3.5,
250,emeline,IXI dataset - MRIQC derivatives,sub-0942_T1w,3.2,"[""noise-local"",""field-variation"",""processing"",""uncategorized""]",88.55,3.5,drop out
251,emeline,IXI dataset - MRIQC derivatives,sub-0738_T1w,2.85,"[""noise-global"",""noise-local"",""uncategorized""]",63.162,3.5,bckgd noise
252,emeline,IXI dataset - MRIQC derivatives,sub-0912_T1w,2.85,"[""noise-global"",""noise-local"",""field-variation"",""processing"",""uncategorized""]",100.751,2.4,bckgd noise
253,emeline,IXI dataset - MRIQC derivatives,sub-0173_T1w,3.5,[],69.12,3.5,
254,emeline,IXI dataset - MRIQC derivatives,sub-0171_T1w,3.5,"[""field-variation""]",81.52,3.5,
255,emeline,IXI dataset - MRIQC derivatives,sub-0938_T1w,3.0,"[""noise-global"",""uncategorized""]",72.851,1.95,bckgd noise
256,emeline,IXI dataset - MRIQC derivatives,sub-0083_T1w,3.5,[],82.845,3.5,slilght drop out
257,emeline,IXI dataset - MRIQC derivatives,sub-0056_T1w,2.8,"[""noise-global"",""noise-local"",""uncategorized""]",51.763,3.5,bckgd noise
258,emeline,IXI dataset - MRIQC derivatives,sub-0140_T1w,1.7,"[""noise-global"",""noise-local"",""processing""]",55.342,2.75,really blurry
259,emeline,IXI dataset - MRIQC derivatives,sub-0965_T1w,3.45,[],89.741,3.5,
260,emeline,IXI dataset - MRIQC derivatives,sub-0838_T1w,3.0,"[""noise-global"",""noise-local"",""uncategorized""]",107.054,3.5,small bckgd noise
261,emeline,IXI dataset - MRIQC derivatives,sub-0302_T1w,3.0,"[""noise-global"",""processing""]",50.862,3.5,
262,emeline,IXI dataset - MRIQC derivatives,sub-0452_T1w,2.9,"[""noise-global"",""processing"",""uncategorized""]",49.311,2.65,bckgd noise
263,emeline,IXI dataset - MRIQC derivatives,sub-0580_T1w,2.55,"[""noise-global"",""field-variation"",""processing"",""uncategorized""]",81.093,1.85,blurry
264,emeline,IXI dataset - MRIQC derivatives,sub-0004_T1w,2.85,"[""field-variation"",""processing"",""uncategorized""]",97.044,3.5,smooth image
265,emeline,IXI dataset - MRIQC derivatives,sub-0525_T1w,3.0,"[""noise-global"",""processing"",""uncategorized""]",89.13,2.7,bckgd noise
266,emeline,IXI dataset - MRIQC derivatives,sub-0804_T1w,2.9,"[""field-variation"",""uncategorized""]",71.253,1.55,bckgd noise
267,elda,IXI dataset - MRIQC derivatives,sub-0185_T1w,3.55,[],524.48,3.5,
268,elda,IXI dataset - MRIQC derivatives,sub-1086_T1w,3.55,[],34.361,3.5,
269,elda,IXI dataset - MRIQC derivatives,sub-0694_T1w,3.8,[],25.918,3.5,
270,elda,IXI dataset - MRIQC derivatives,sub-0895_T1w,3.6,[],29.18,3.5,
271,elda,IXI dataset - MRIQC derivatives,sub-0180_T1w,3.4,"[""noneye-spillover""]",59.436,3.5,subtle spillover and movement
272,elda,IXI dataset - MRIQC derivatives,sub-0934_T1w,3.5,[],60.008,3.5,artifacts outside the brain in BG image
273,elda,IXI dataset - MRIQC derivatives,sub-1199_T1w,3.3,"[""noise-global""]",62.126,3.5,
274,elda,IXI dataset - MRIQC derivatives,sub-0261_T1w,3.0,"[""inu""]",108.586,3.5,low contrast in some slides (IIH related)
275,elda,IXI dataset - MRIQC derivatives,sub-0846_T1w,2.7,"[""head-motion"",""uncategorized""]",90.79,3.5,objects outside the brain in BG image
276,elda,IXI dataset - MRIQC derivatives,sub-0795_T1w,3.55,[],90.058,3.5,
277,elda,IXI dataset - MRIQC derivatives,sub-0293_T1w,3.55,[],36.326,3.5,
278,elda,IXI dataset - MRIQC derivatives,sub-1126_T1w,3.4,"[""uncategorized""]",76.35,3.5,artifacts in BG
279,elda,IXI dataset - MRIQC derivatives,sub-0286_T1w,3.05,"[""wrap-around"",""uncategorized""]",80.492,3.5,small FoV and artifacts in BG image
280,elda,IXI dataset - MRIQC derivatives,sub-1131_T1w,3.25,[],38.409,3.5,low contrast GM-WM
281,elda,IXI dataset - MRIQC derivatives,sub-0062_T1w,3.0,"[""inu""]",40.623,3.5,
282,elda,IXI dataset - MRIQC derivatives,sub-1123_T1w,3.0,[],106.605,3.5,some spillover in frontal regions?
283,elda,IXI dataset - MRIQC derivatives,sub-1125_T1w,2.65,"[""wrap-around"",""inu""]",84.555,3.5,big head (or FoV too tight). Maybe missing some cortex in slides 66-80
284,elda,IXI dataset - MRIQC derivatives,sub-0761_T1w,2.65,"[""wrap-around""]",98.342,3.5,big head of Fov too tight maybe missing some posterior cortex (slides 66-71)
285,elda,IXI dataset - MRIQC derivatives,sub-0195_T1w,2.95,[],95.091,3.5,"BG image artifacts outside the brain, Slight motion and overall grainy texture"
286,elda,IXI dataset - MRIQC derivatives,sub-0532_T1w,2.95,"[""inu""]",51.083,3.5,
287,elda,IXI dataset - MRIQC derivatives,sub-0013_T1w,3.15,"[""inu""]",65.663,3.5,
288,elda,IXI dataset - MRIQC derivatives,sub-0278_T1w,3.3,"[""inu""]",47.86,3.5,
289,elda,IXI dataset - MRIQC derivatives,sub-0611_T1w,2.95,"[""uncategorized""]",56.575,3.5,"BG image artifacts outside the brain, mild IIH"
290,elda,IXI dataset - MRIQC derivatives,sub-0634_T1w,3.2,"[""inu""]",46.613,3.5,
291,elda,IXI dataset - MRIQC derivatives,sub-0368_T1w,3.05,"[""inu""]",85.438,3.5,
292,elda,IXI dataset - MRIQC derivatives,sub-0964_T1w,2.6,"[""eye-spillover""]",43.907,3.5,
293,elda,IXI dataset - MRIQC derivatives,sub-0636_T1w,3.55,[],29.08,3.5,
294,elda,IXI dataset - MRIQC derivatives,sub-0372_T1w,2.75,"[""uncategorized""]",46.381,3.5,artifacts in BG image
295,elda,IXI dataset - MRIQC derivatives,sub-0008_T1w,2.5,"[""head-motion"",""inu""]",65.393,3.5,"srong artifacts in BG image, low contrast in lower slides"
296,elda,IXI dataset - MRIQC derivatives,sub-0720_T1w,3.55,[],21.849,3.5,
297,elda,IXI dataset - MRIQC derivatives,sub-1009_T1w,2.95,"[""head-motion"",""uncategorized""]",58.292,3.5,artefacts in BG
298,elda,IXI dataset - MRIQC derivatives,sub-0691_T1w,3.0,"[""inu""]",37.435,3.5,
299,elda,IXI dataset - MRIQC derivatives,sub-0667_T1w,3.15,[],86.954,3.5,mild fronta artifacts )slides 69-75 (maybe spillover ot motion?)
300,elda,IXI dataset - MRIQC derivatives,sub-0856_T1w,3.35,"[""inu""]",106.12,3.5,
301,elda,IXI dataset - MRIQC derivatives,sub-0462_T1w,3.25,[],47.917,3.5,artefacts in BG
302,elda,IXI dataset - MRIQC derivatives,sub-0053_T1w,1.7,"[""head-motion"",""inu""]",65.366,3.5,
303,elda,IXI dataset - MRIQC derivatives,sub-1003_T1w,2.75,"[""uncategorized""]",77.399,3.5,"Aliasing in BG brain (posterior, outside brain). Other artefacts in BG"
304,elda,IXI dataset - MRIQC derivatives,sub-0175_T1w,2.55,"[""head-motion""]",69.813,3.5,
305,elda,IXI dataset - MRIQC derivatives,sub-0241_T1w,3.4,"[""uncategorized""]",38.224,3.5,some noise in BG image
306,elda,IXI dataset - MRIQC derivatives,sub-0370_T1w,3.0,[],34.487,3.5,
307,elda,IXI dataset - MRIQC derivatives,sub-1109_T1w,2.45,"[""head-motion"",""eye-spillover""]",163.203,3.5,
308,elda,IXI dataset - MRIQC derivatives,sub-0432_T1w,3.3,"[""inu""]",23.531,3.5,
309,elda,IXI dataset - MRIQC derivatives,sub-1154_T1w,3.75,[],28.042,3.5,
310,elda,IXI dataset - MRIQC derivatives,sub-0983_T1w,3.0,"[""inu""]",36.457,3.5,
311,elda,IXI dataset - MRIQC derivatives,sub-0543_T1w,3.3,[],42.021,3.5,noise in BG
312,elda,IXI dataset - MRIQC derivatives,sub-0255_T1w,2.35,"[""wrap-around""]",49.169,3.5,tight FoV or big head... maybe missing some voxels in posterior cortex
313,elda,IXI dataset - MRIQC derivatives,sub-0942_T1w,2.75,"[""noise-global"",""inu""]",47.407,3.5,
314,elda,IXI dataset - MRIQC derivatives,sub-0738_T1w,3.15,"[""uncategorized""]",73.39,3.5,artifacts in BG
315,elda,IXI dataset - MRIQC derivatives,sub-0912_T1w,2.45,"[""wrap-around"",""uncategorized""]",67.437,3.5,Tilted FoV. Too tight in frontal
316,elda,IXI dataset - MRIQC derivatives,sub-0135_T1w,2.7,[],29.881,3.5,artifacts in BG image
317,elda,IXI dataset - MRIQC derivatives,sub-0961_T1w,2.8,"[""uncategorized""]",40.682,3.5,"Grainy texture in lower slides, noise in BG"
318,elda,IXI dataset - MRIQC derivatives,sub-0187_T1w,3.3,"[""inu""]",18.108,3.5,
319,elda,IXI dataset - MRIQC derivatives,sub-1075_T1w,2.9,"[""uncategorized""]",47.23,3.5,"Aliasing ghost in BG image (posterior region, top)"
320,elda,IXI dataset - MRIQC derivatives,sub-0173_T1w,3.45,[],46.126,3.5,
321,elda,IXI dataset - MRIQC derivatives,sub-0171_T1w,2.9,"[""head-motion""]",60.879,3.5,slight motion and artifacts in BG (eyes and ear regions)
322,elda,IXI dataset - MRIQC derivatives,sub-0938_T1w,2.8,"[""head-motion"",""noneye-spillover"",""inu""]",37.575,3.5,
323,elda,IXI dataset - MRIQC derivatives,sub-0083_T1w,3.2,[],27.011,3.5,BG noise
324,elda,IXI dataset - MRIQC derivatives,sub-0056_T1w,2.4,"[""head-motion"",""noise-global"",""inu""]",43.564,3.5,
325,elda,IXI dataset - MRIQC derivatives,sub-0140_T1w,1.35,"[""head-motion"",""inu""]",26.613,3.5,
326,elda,IXI dataset - MRIQC derivatives,sub-0965_T1w,3.35,[],40.366,3.5,low contrast in near eyes/noise slides
327,elda,IXI dataset - MRIQC derivatives,sub-0838_T1w,3.05,"[""head-motion""]",26.917,3.5,
328,emeline,IXI dataset - MRIQC derivatives,sub-0039_T1w,3.5,"[""wrap-around"",""inu"",""uncategorized""]",116.397,3.5,"FoV a bit short in frontal, Bckgd noise"
329,emeline,IXI dataset - MRIQC derivatives,sub-0163_T1w,3.65,"[""field-variation""]",59.04,3.5,
330,emeline,IXI dataset - MRIQC derivatives,sub-0169_T1w,3.3,"[""wrap-around"",""uncategorized""]",84.64,3.5,"FoV short occipital, Bckgd noise"
331,emeline,IXI dataset - MRIQC derivatives,sub-0867_T1w,3.4,"[""field-variation"",""uncategorized""]",49.03,3.5,Bckgd noise
332,emeline,IXI dataset - MRIQC derivatives,sub-0724_T1w,1.45,"[""head-motion"",""noise-global"",""field-variation""]",76.475,3.5,
333,emeline,IXI dataset - MRIQC derivatives,sub-0653_T1w,2.6,"[""noise-global"",""field-variation"",""uncategorized""]",119.571,1.9,"Bckgd noise, drop out"
334,emeline,IXI dataset - MRIQC derivatives,sub-0644_T1w,3.0,"[""processing""]",67.555,3.5,
335,emeline,IXI dataset - MRIQC derivatives,sub-0624_T1w,2.6,"[""noise-global"",""processing""]",67.58,3.5,Bckgd noise
336,emeline,IXI dataset - MRIQC derivatives,sub-0390_T1w,3.0,"[""processing""]",76.364,3.5,
337,emeline,IXI dataset - MRIQC derivatives,sub-0605_T1w,2.95,"[""field-variation"",""uncategorized""]",67.103,1.5,drpout
338,emeline,IXI dataset - MRIQC derivatives,sub-0741_T1w,3.3,"[""field-variation"",""processing"",""uncategorized""]",63.851,3.5,Bckgd noise
339,emeline,IXI dataset - MRIQC derivatives,sub-0669_T1w,2.8,"[""wrap-around"",""field-variation"",""processing""]",92.544,3.5,FoV short occipital 
340,emeline,IXI dataset - MRIQC derivatives,sub-1145_T1w,3.1,"[""field-variation"",""uncategorized""]",88.155,3.5,dropout
341,emeline,IXI dataset - MRIQC derivatives,sub-0883_T1w,2.85,"[""field-variation"",""processing"",""uncategorized""]",54.399,3.5,
342,emeline,IXI dataset - MRIQC derivatives,sub-0046_T1w,2.35,"[""head-motion"",""noise-global"",""field-variation"",""processing"",""uncategorized""]",93.985,3.5,"light motion artefact 102, small Bckgd noise"
343,emeline,IXI dataset - MRIQC derivatives,sub-0539_T1w,3.15,"[""field-variation"",""processing""]",80.688,3.5,
344,emeline,IXI dataset - MRIQC derivatives,sub-0067_T1w,2.5,"[""eye-spillover"",""noise-global"",""processing"",""uncategorized""]",96.368,3.5,"eye spillover 59 60, drop out, Bckgd noise"
345,emeline,IXI dataset - MRIQC derivatives,sub-0419_T1w,1.6,"[""noise-global"",""noise-local"",""processing"",""uncategorized""]",69.954,3.5,"Bckgd noise, Really noisy"
346,emeline,IXI dataset - MRIQC derivatives,sub-0601_T1w,2.65,"[""wrap-around"",""field-variation"",""processing"",""uncategorized""]",69.349,2.45,"FoV short fronal, dropout "
347,emeline,IXI dataset - MRIQC derivatives,sub-0032_T1w,2.95,"[""noise-global"",""noise-local"",""field-variation"",""processing"",""uncategorized""]",89.593,3.5,"drop out. smooth, horizontal white line 50 51"
348,emeline,IXI dataset - MRIQC derivatives,sub-0793_T1w,2.8,[],57.169,3.5,
349,emeline,IXI dataset - MRIQC derivatives,sub-0409_T1w,2.45,"[""eye-spillover"",""wrap-around"",""uncategorized""]",94.843,0.9,Bckgd noise
350,emeline,IXI dataset - MRIQC derivatives,sub-0554_T1w,3.5,"[""field-variation"",""processing""]",71.614,3.2,
351,emeline,IXI dataset - MRIQC derivatives,sub-0260_T1w,2.55,"[""noise-global"",""field-variation"",""uncategorized""]",67.276,3.5,Bckgd noise
352,emeline,IXI dataset - MRIQC derivatives,sub-1002_T1w,2.65,"[""processing""]",87.044,1.2,smooth
353,emeline,IXI dataset - MRIQC derivatives,sub-0316_T1w,2.4,"[""wrap-around"",""processing"",""uncategorized""]",69.38,3.5,"drop out, Bckgd noise"
354,emeline,IXI dataset - MRIQC derivatives,sub-1114_T1w,3.55,"[""processing""]",45.498,3.5,
355,emeline,IXI dataset - MRIQC derivatives,sub-0040_T1w,2.9,"[""field-variation"",""processing""]",82.779,3.05,
356,emeline,IXI dataset - MRIQC derivatives,sub-0295_T1w,3.6,[],67.546,3.5,
357,emeline,IXI dataset - MRIQC derivatives,sub-0285_T1w,3.5,"[""field-variation"",""processing""]",80.913,3.5,
358,emeline,IXI dataset - MRIQC derivatives,sub-0134_T1w,3.2,"[""noise-global"",""processing"",""uncategorized""]",91.619,2.7,"small bckgd artefact, dropout, "
359,emeline,IXI dataset - MRIQC derivatives,sub-0088_T1w,1.3,"[""field-variation"",""processing""]",71.387,2.7,suspicious dark sport from 95
360,emeline,IXI dataset - MRIQC derivatives,sub-0007_T1w,3.45,"[""processing""]",52.564,3.5,
361,emeline,IXI dataset - MRIQC derivatives,sub-0954_T1w,3.1,"[""processing"",""uncategorized""]",113.488,2.3,horizontal white line 47 48. Observed in diffrent acquisition. also visible in backgroud
362,emeline,IXI dataset - MRIQC derivatives,sub-0392_T1w,3.55,"[""field-variation"",""processing""]",75.476,3.5,
363,emeline,IXI dataset - MRIQC derivatives,sub-0595_T1w,2.65,"[""noise-global"",""noise-local"",""processing"",""uncategorized""]",66.014,3.5,small bckgd artefact
364,emeline,IXI dataset - MRIQC derivatives,sub-0995_T1w,1.45,"[""noise-global"",""noise-local"",""field-variation"",""processing"",""uncategorized""]",121.777,1.25,"suspicious dark spot,  bckgd artefact"
365,emeline,IXI dataset - MRIQC derivatives,sub-0606_T1w,1.65,"[""noise-global"",""noise-local"",""processing"",""uncategorized""]",66.339,3.5,"dropout, smooth, background artefact"
366,emeline,IXI dataset - MRIQC derivatives,sub-0154_T1w,2.95,"[""processing"",""uncategorized""]",65.369,3.5,
367,emeline,IXI dataset - MRIQC derivatives,sub-0448_T1w,3.0,"[""field-variation"",""processing"",""uncategorized""]",57.117,3.8,small bckgd artefact
368,emeline,IXI dataset - MRIQC derivatives,sub-0847_T1w,2.8,"[""noise-global"",""processing"",""uncategorized""]",61.033,3.5,small bckgd artefact
369,emeline,IXI dataset - MRIQC derivatives,sub-0776_T1w,2.45,"[""field-variation"",""processing"",""uncategorized""]",55.688,1.85,"dropout, small bckgd artefact"
370,emeline,IXI dataset - MRIQC derivatives,sub-0888_T1w,3.0,"[""processing""]",57.621,3.5,
371,emeline,IXI dataset - MRIQC derivatives,sub-0178_T1w,2.5,"[""noise-global"",""field-variation"",""processing"",""uncategorized""]",55.896,2.25,"small bckgd artefact, oversmooth"
372,emeline,IXI dataset - MRIQC derivatives,sub-0632_T1w,3.1,"[""processing""]",55.69,3.5,
373,emeline,IXI dataset - MRIQC derivatives,sub-0058_T1w,2.6,"[""noise-local"",""field-variation"",""processing"",""uncategorized""]",60.77,2.6,"small bckgd artefact, fropout"
374,emeline,IXI dataset - MRIQC derivatives,sub-1172_T1w,1.55,"[""head-motion"",""noise-global"",""noise-local"",""field-variation"",""processing"",""uncategorized""]",54.936,3.5,"small bckgd artefact, light head motion"
375,emeline,IXI dataset - MRIQC derivatives,sub-0728_T1w,3.05,"[""field-variation""]",64.052,3.5,
376,emeline,IXI dataset - MRIQC derivatives,sub-1133_T1w,3.5,[],38.637,2.9,
377,emeline,IXI dataset - MRIQC derivatives,sub-0608_T1w,3.1,"[""noise-local"",""processing"",""uncategorized""]",47.823,3.1,small bckgd artefact
378,thomas,IXI dataset - MRIQC derivatives,sub-0761_T1w,3.55,"[""eye-spillover""]",130.626,1.85,
379,thomas,IXI dataset - MRIQC derivatives,sub-0195_T1w,3.15,"[""eye-spillover"",""noneye-spillover""]",113.211,2.05,
380,thomas,IXI dataset - MRIQC derivatives,sub-0532_T1w,2.95,"[""eye-spillover"",""noneye-spillover"",""inu""]",58.893,3.5,
381,thomas,IXI dataset - MRIQC derivatives,sub-0013_T1w,3.55,"[""noneye-spillover"",""inu""]",60.466,2.65,
382,thomas,IXI dataset - MRIQC derivatives,sub-0278_T1w,3.6,"[""inu""]",48.867,3.5,
383,thomas,IXI dataset - MRIQC derivatives,sub-0611_T1w,3.35,"[""eye-spillover"",""noneye-spillover""]",36.324,3.5,
384,thomas,IXI dataset - MRIQC derivatives,sub-0634_T1w,3.55,"[""eye-spillover"",""noneye-spillover""]",65.307,3.5,
385,thomas,IXI dataset - MRIQC derivatives,sub-0368_T1w,3.55,"[""eye-spillover""]",54.98,3.5,
386,thomas,IXI dataset - MRIQC derivatives,sub-0135_T1w,3.1,"[""eye-spillover"",""noneye-spillover""]",38.674,3.5,
387,thomas,IXI dataset - MRIQC derivatives,sub-0961_T1w,3.65,"[""eye-spillover""]",54.14,3.5,
388,thomas,IXI dataset - MRIQC derivatives,sub-0187_T1w,3.45,"[""noneye-spillover"",""wrap-around""]",63.566,3.5,
389,thomas,IXI dataset - MRIQC derivatives,sub-0964_T1w,3.05,"[""eye-spillover"",""inu""]",70.52,2.55,
