randomized_id	rater_id	dataset	rating	time_sec	artifacts	confidence	comments	defaced	subject
sub-0286_T1w	rater_02	IXI dataset - MRIQC derivatives	3.5	116.126	[]	3.15	a bit of drop out or tiled head. 	0	211
sub-1131_T1w	rater_02	IXI dataset - MRIQC derivatives	3.25	71.953	"[""noise-global"",""uncategorized""]"	2.8	blurry, bit noise backgrd	0	522
sub-0062_T1w	rater_02	IXI dataset - MRIQC derivatives	3.4	99.772	"[""field-variation""]"	3.5		0	613
sub-1123_T1w	rater_02	IXI dataset - MRIQC derivatives	2.95	82.026	"[""noise-global"",""processing""]"	2.65	blurry	1	201
sub-1125_T1w	rater_02	IXI dataset - MRIQC derivatives	2.85	105.799	"[""noise-local"",""ghost-other"",""field-variation""]"	3.05	slight drop out 76	1	034
sub-0761_T1w	rater_02	IXI dataset - MRIQC derivatives	2.95	126.529	"[""noise-global"",""field-variation"",""processing"",""uncategorized""]"	2.9	small backgd artefact	0	612
sub-0195_T1w	rater_02	IXI dataset - MRIQC derivatives	2.55	97.503	"[""noise-global"",""ghost-aliasing"",""field-variation"",""processing"",""uncategorized""]"	3.5	ghost in backgd, blurry	0	516
sub-0532_T1w	rater_02	IXI dataset - MRIQC derivatives	2.45	115.185	"[""ghost-other"",""processing"",""uncategorized""]"	1.25	drop out 44 & 75	0	168
sub-0013_T1w	rater_02	IXI dataset - MRIQC derivatives	2.65	175.16	"[""noise-global"",""field-variation"",""processing""]"	2.45	drop out 45 & 75?	0	132
sub-0278_T1w	rater_02	IXI dataset - MRIQC derivatives	3.5	75.046	"[""field-variation"",""processing""]"	3.5		0	033
sub-0611_T1w	rater_02	IXI dataset - MRIQC derivatives	2.6	179.616	"[""noise-global"",""noise-local"",""field-variation"",""processing""]"	1.3	drop out, backgrd noise	0	575
sub-0634_T1w	rater_02	IXI dataset - MRIQC derivatives	3.0	102.235	"[""noise-global"",""field-variation"",""processing""]"	2.4		0	195
sub-0368_T1w	rater_02	IXI dataset - MRIQC derivatives	2.75	136.351	"[""field-variation"",""processing"",""uncategorized""]"	3.5	background small artefact, sligth drop out	1	259
sub-0135_T1w	rater_02	IXI dataset - MRIQC derivatives	3.05	111.71	"[""noise-global"",""noise-local"",""uncategorized""]"	3.0	drop out?	1	168
sub-0961_T1w	rater_02	IXI dataset - MRIQC derivatives	3.45	72.436	"[""uncategorized""]"	3.5	bckgd noise	0	161
sub-0187_T1w	rater_02	IXI dataset - MRIQC derivatives	3.55	98.598	[]	3.5		0	212
sub-0964_T1w	rater_02	IXI dataset - MRIQC derivatives	3.6	63.036	"[""field-variation""]"	3.5		0	150
sub-0636_T1w	rater_02	IXI dataset - MRIQC derivatives	3.7	92.558	[]	3.5		1	242
sub-0372_T1w	rater_02	IXI dataset - MRIQC derivatives	3.3	119.848	"[""uncategorized""]"	3.5	drop out, bckgd noise	0	173
sub-0008_T1w	rater_02	IXI dataset - MRIQC derivatives	2.9	74.278	"[""field-variation"",""uncategorized""]"	1.1	drop out, bckgd noise	0	515
sub-0720_T1w	rater_02	IXI dataset - MRIQC derivatives	3.5	80.171	"[""field-variation"",""uncategorized""]"	3.5		0	057
sub-1009_T1w	rater_02	IXI dataset - MRIQC derivatives	3.0	62.534	"[""noise-global"",""noise-local"",""uncategorized""]"	2.35	bckgd noise	1	338
sub-0691_T1w	rater_02	IXI dataset - MRIQC derivatives	3.55	81.143	"[""field-variation"",""uncategorized""]"	2.25	bckgd noise	0	254
sub-1075_T1w	rater_02	IXI dataset - MRIQC derivatives	3.55	92.764	[]	3.5		1	165
sub-0667_T1w	rater_02	IXI dataset - MRIQC derivatives	2.55	116.687	"[""noise-local"",""field-variation"",""processing"",""uncategorized""]"	3.5	drop out	1	481
sub-0856_T1w	rater_02	IXI dataset - MRIQC derivatives	3.3	76.016	"[""field-variation""]"	3.5		0	039
sub-0462_T1w	rater_02	IXI dataset - MRIQC derivatives	3.2	78.195	"[""noise-local"",""field-variation"",""processing""]"	2.9	bckgd noise	0	439
sub-0053_T1w	rater_02	IXI dataset - MRIQC derivatives	2.6	134.894	"[""head-motion"",""noise-global"",""noise-local"",""processing""]"	0.0	slight head motion 125-126, slight bckgd noise	0	524
sub-1003_T1w	rater_02	IXI dataset - MRIQC derivatives	3.5	107.679	[]	3.5		0	013
sub-0175_T1w	rater_02	IXI dataset - MRIQC derivatives	2.9	124.824	"[""eye-spillover"",""noise-local"",""processing""]"	3.5	slight eye spill over	0	216
sub-0241_T1w	rater_02	IXI dataset - MRIQC derivatives	3.1	112.216	"[""noise-global"",""field-variation"",""processing"",""uncategorized""]"	2.25	drop out	1	130
sub-0370_T1w	rater_02	IXI dataset - MRIQC derivatives	2.9	131.504	"[""noise-global"",""field-variation"",""processing"",""uncategorized""]"	2.75	drop out	0	445
sub-1109_T1w	rater_02	IXI dataset - MRIQC derivatives	2.75	135.826	"[""noise-global"",""noise-local"",""wrap-around"",""field-variation"",""uncategorized""]"	3.5	fov a bit short, bckgd noise	0	525
sub-0432_T1w	rater_02	IXI dataset - MRIQC derivatives	3.55	289.63	"[""field-variation""]"	3.5		1	052
sub-1154_T1w	rater_02	IXI dataset - MRIQC derivatives	3.7	75.11	[]	3.5		1	522
sub-0983_T1w	rater_02	IXI dataset - MRIQC derivatives	3.6	81.355	[]	3.5		1	176
sub-0543_T1w	rater_02	IXI dataset - MRIQC derivatives	3.45	87.594	"[""uncategorized""]"	2.3	bckgd noise	1	559
sub-0255_T1w	rater_02	IXI dataset - MRIQC derivatives	3.75	63.018	[]	3.5		0	633
sub-0942_T1w	rater_02	IXI dataset - MRIQC derivatives	3.2	88.55	"[""noise-local"",""field-variation"",""processing"",""uncategorized""]"	3.5	drop out	1	515
sub-0738_T1w	rater_02	IXI dataset - MRIQC derivatives	2.85	63.162	"[""noise-global"",""noise-local"",""uncategorized""]"	3.5	bckgd noise	0	384
sub-0912_T1w	rater_02	IXI dataset - MRIQC derivatives	2.85	100.751	"[""noise-global"",""noise-local"",""field-variation"",""processing"",""uncategorized""]"	2.4	bckgd noise	1	261
sub-0173_T1w	rater_02	IXI dataset - MRIQC derivatives	3.5	69.12	[]	3.5		0	335
sub-0171_T1w	rater_02	IXI dataset - MRIQC derivatives	3.5	81.52	"[""field-variation""]"	3.5		1	631
sub-0938_T1w	rater_02	IXI dataset - MRIQC derivatives	3.0	72.851	"[""noise-global"",""uncategorized""]"	1.95	bckgd noise	0	167
sub-0083_T1w	rater_02	IXI dataset - MRIQC derivatives	3.5	82.845	[]	3.5	slilght drop out	0	611
sub-0056_T1w	rater_02	IXI dataset - MRIQC derivatives	2.8	51.763	"[""noise-global"",""noise-local"",""uncategorized""]"	3.5	bckgd noise	0	277
sub-0140_T1w	rater_02	IXI dataset - MRIQC derivatives	1.7	55.342	"[""noise-global"",""noise-local"",""processing""]"	2.75	really blurry	1	226
sub-0965_T1w	rater_02	IXI dataset - MRIQC derivatives	3.45	89.741	[]	3.5		1	132
sub-0838_T1w	rater_02	IXI dataset - MRIQC derivatives	3.0	107.054	"[""noise-global"",""noise-local"",""uncategorized""]"	3.5	small bckgd noise	1	484
sub-0302_T1w	rater_02	IXI dataset - MRIQC derivatives	3.0	50.862	"[""noise-global"",""processing""]"	3.5		1	643
sub-0452_T1w	rater_02	IXI dataset - MRIQC derivatives	2.9	49.311	"[""noise-global"",""processing"",""uncategorized""]"	2.65	bckgd noise	0	206
sub-0580_T1w	rater_02	IXI dataset - MRIQC derivatives	2.55	81.093	"[""noise-global"",""field-variation"",""processing"",""uncategorized""]"	1.85	blurry	1	452
sub-0004_T1w	rater_02	IXI dataset - MRIQC derivatives	2.85	97.044	"[""field-variation"",""processing"",""uncategorized""]"	3.5	smooth image	1	256
sub-0525_T1w	rater_02	IXI dataset - MRIQC derivatives	3.0	89.13	"[""noise-global"",""processing"",""uncategorized""]"	2.7	bckgd noise	0	452
sub-0804_T1w	rater_02	IXI dataset - MRIQC derivatives	2.9	71.253	"[""field-variation"",""uncategorized""]"	1.55	bckgd noise	0	515
sub-0185_T1w	rater_01	IXI dataset - MRIQC derivatives	3.55	524.48	[]	3.5		0	034
sub-1086_T1w	rater_01	IXI dataset - MRIQC derivatives	3.55	34.361	[]	3.5		1	167
sub-0694_T1w	rater_01	IXI dataset - MRIQC derivatives	3.8	25.918	[]	3.5		1	438
sub-0895_T1w	rater_01	IXI dataset - MRIQC derivatives	3.6	29.18	[]	3.5		1	150
sub-0180_T1w	rater_01	IXI dataset - MRIQC derivatives	3.4	59.436	"[""noneye-spillover""]"	3.5	subtle spillover and movement	1	525
sub-0934_T1w	rater_01	IXI dataset - MRIQC derivatives	3.5	60.008	[]	3.5	artifacts outside the brain in BG image	0	259
sub-1199_T1w	rater_01	IXI dataset - MRIQC derivatives	3.3	62.126	"[""noise-global""]"	3.5		1	216
sub-0261_T1w	rater_01	IXI dataset - MRIQC derivatives	3.0	108.586	"[""inu""]"	3.5	low contrast in some slides (IIH related)	1	079
sub-0846_T1w	rater_01	IXI dataset - MRIQC derivatives	2.7	90.79	"[""head-motion"",""uncategorized""]"	3.5	objects outside the brain in BG image	1	072
sub-0795_T1w	rater_01	IXI dataset - MRIQC derivatives	3.55	90.058	[]	3.5		1	611
sub-0293_T1w	rater_01	IXI dataset - MRIQC derivatives	3.55	36.326	[]	3.5		1	610
sub-1126_T1w	rater_01	IXI dataset - MRIQC derivatives	3.4	76.35	"[""uncategorized""]"	3.5	artifacts in BG	0	465
sub-0286_T1w	rater_01	IXI dataset - MRIQC derivatives	3.05	80.492	"[""wrap-around"",""uncategorized""]"	3.5	small FoV and artifacts in BG image	0	211
sub-1131_T1w	rater_01	IXI dataset - MRIQC derivatives	3.25	38.409	[]	3.5	low contrast GM-WM	0	522
sub-0062_T1w	rater_01	IXI dataset - MRIQC derivatives	3.0	40.623	"[""inu""]"	3.5		0	613
sub-1123_T1w	rater_01	IXI dataset - MRIQC derivatives	3.0	106.605	[]	3.5	some spillover in frontal regions?	1	201
sub-1125_T1w	rater_01	IXI dataset - MRIQC derivatives	2.65	84.555	"[""wrap-around"",""inu""]"	3.5	big head (or FoV too tight). Maybe missing some cortex in slides 66-80	1	034
sub-0761_T1w	rater_01	IXI dataset - MRIQC derivatives	2.65	98.342	"[""wrap-around""]"	3.5	big head of Fov too tight maybe missing some posterior cortex (slides 66-71)	0	612
sub-0195_T1w	rater_01	IXI dataset - MRIQC derivatives	2.95	95.091	[]	3.5	BG image artifacts outside the brain, Slight motion and overall grainy texture	0	516
sub-0532_T1w	rater_01	IXI dataset - MRIQC derivatives	2.95	51.083	"[""inu""]"	3.5		0	168
sub-0013_T1w	rater_01	IXI dataset - MRIQC derivatives	3.15	65.663	"[""inu""]"	3.5		0	132
sub-0278_T1w	rater_01	IXI dataset - MRIQC derivatives	3.3	47.86	"[""inu""]"	3.5		0	033
sub-0611_T1w	rater_01	IXI dataset - MRIQC derivatives	2.95	56.575	"[""uncategorized""]"	3.5	BG image artifacts outside the brain, mild IIH	0	575
sub-0634_T1w	rater_01	IXI dataset - MRIQC derivatives	3.2	46.613	"[""inu""]"	3.5		0	195
sub-0368_T1w	rater_01	IXI dataset - MRIQC derivatives	3.05	85.438	"[""inu""]"	3.5		1	259
sub-0964_T1w	rater_01	IXI dataset - MRIQC derivatives	2.6	43.907	"[""eye-spillover""]"	3.5		0	150
sub-0636_T1w	rater_01	IXI dataset - MRIQC derivatives	3.55	29.08	[]	3.5		1	242
sub-0372_T1w	rater_01	IXI dataset - MRIQC derivatives	2.75	46.381	"[""uncategorized""]"	3.5	artifacts in BG image	0	173
sub-0008_T1w	rater_01	IXI dataset - MRIQC derivatives	2.5	65.393	"[""head-motion"",""inu""]"	3.5	srong artifacts in BG image, low contrast in lower slides	0	515
sub-0720_T1w	rater_01	IXI dataset - MRIQC derivatives	3.55	21.849	[]	3.5		0	057
sub-1009_T1w	rater_01	IXI dataset - MRIQC derivatives	2.95	58.292	"[""head-motion"",""uncategorized""]"	3.5	artefacts in BG	1	338
sub-0691_T1w	rater_01	IXI dataset - MRIQC derivatives	3.0	37.435	"[""inu""]"	3.5		0	254
sub-0667_T1w	rater_01	IXI dataset - MRIQC derivatives	3.15	86.954	[]	3.5	mild fronta artifacts )slides 69-75 (maybe spillover ot motion?)	1	481
sub-0856_T1w	rater_01	IXI dataset - MRIQC derivatives	3.35	106.12	"[""inu""]"	3.5		0	039
sub-0462_T1w	rater_01	IXI dataset - MRIQC derivatives	3.25	47.917	[]	3.5	artefacts in BG	0	439
sub-0053_T1w	rater_01	IXI dataset - MRIQC derivatives	1.7	65.366	"[""head-motion"",""inu""]"	3.5		0	524
sub-1003_T1w	rater_01	IXI dataset - MRIQC derivatives	2.75	77.399	"[""uncategorized""]"	3.5	Aliasing in BG brain (posterior, outside brain). Other artefacts in BG	0	013
sub-0175_T1w	rater_01	IXI dataset - MRIQC derivatives	2.55	69.813	"[""head-motion""]"	3.5		0	216
sub-0241_T1w	rater_01	IXI dataset - MRIQC derivatives	3.4	38.224	"[""uncategorized""]"	3.5	some noise in BG image	1	130
sub-0370_T1w	rater_01	IXI dataset - MRIQC derivatives	3.0	34.487	[]	3.5		0	445
sub-1109_T1w	rater_01	IXI dataset - MRIQC derivatives	2.45	163.203	"[""head-motion"",""eye-spillover""]"	3.5		0	525
sub-0432_T1w	rater_01	IXI dataset - MRIQC derivatives	3.3	23.531	"[""inu""]"	3.5		1	052
sub-1154_T1w	rater_01	IXI dataset - MRIQC derivatives	3.75	28.042	[]	3.5		1	522
sub-0983_T1w	rater_01	IXI dataset - MRIQC derivatives	3.0	36.457	"[""inu""]"	3.5		1	176
sub-0543_T1w	rater_01	IXI dataset - MRIQC derivatives	3.3	42.021	[]	3.5	noise in BG	1	559
sub-0255_T1w	rater_01	IXI dataset - MRIQC derivatives	2.35	49.169	"[""wrap-around""]"	3.5	tight FoV or big head... maybe missing some voxels in posterior cortex	0	633
sub-0942_T1w	rater_01	IXI dataset - MRIQC derivatives	2.75	47.407	"[""noise-global"",""inu""]"	3.5		1	515
sub-0738_T1w	rater_01	IXI dataset - MRIQC derivatives	3.15	73.39	"[""uncategorized""]"	3.5	artifacts in BG	0	384
sub-0912_T1w	rater_01	IXI dataset - MRIQC derivatives	2.45	67.437	"[""wrap-around"",""uncategorized""]"	3.5	Tilted FoV. Too tight in frontal	1	261
sub-0135_T1w	rater_01	IXI dataset - MRIQC derivatives	2.7	29.881	[]	3.5	artifacts in BG image	1	168
sub-0961_T1w	rater_01	IXI dataset - MRIQC derivatives	2.8	40.682	"[""uncategorized""]"	3.5	Grainy texture in lower slides, noise in BG	0	161
sub-0187_T1w	rater_01	IXI dataset - MRIQC derivatives	3.3	18.108	"[""inu""]"	3.5		0	212
sub-1075_T1w	rater_01	IXI dataset - MRIQC derivatives	2.9	47.23	"[""uncategorized""]"	3.5	Aliasing ghost in BG image (posterior region, top)	1	165
sub-0173_T1w	rater_01	IXI dataset - MRIQC derivatives	3.45	46.126	[]	3.5		0	335
sub-0171_T1w	rater_01	IXI dataset - MRIQC derivatives	2.9	60.879	"[""head-motion""]"	3.5	slight motion and artifacts in BG (eyes and ear regions)	1	631
sub-0938_T1w	rater_01	IXI dataset - MRIQC derivatives	2.8	37.575	"[""head-motion"",""noneye-spillover"",""inu""]"	3.5		0	167
sub-0083_T1w	rater_01	IXI dataset - MRIQC derivatives	3.2	27.011	[]	3.5	BG noise	0	611
sub-0056_T1w	rater_01	IXI dataset - MRIQC derivatives	2.4	43.564	"[""head-motion"",""noise-global"",""inu""]"	3.5		0	277
sub-0140_T1w	rater_01	IXI dataset - MRIQC derivatives	1.35	26.613	"[""head-motion"",""inu""]"	3.5		1	226
sub-0965_T1w	rater_01	IXI dataset - MRIQC derivatives	3.35	40.366	[]	3.5	low contrast in near eyes/noise slides	1	132
sub-0838_T1w	rater_01	IXI dataset - MRIQC derivatives	3.05	26.917	"[""head-motion""]"	3.5		1	484
sub-0039_T1w	rater_02	IXI dataset - MRIQC derivatives	3.5	116.397	"[""wrap-around"",""inu"",""uncategorized""]"	3.5	FoV a bit short in frontal, Bckgd noise	0	632
sub-0163_T1w	rater_02	IXI dataset - MRIQC derivatives	3.65	59.04	"[""field-variation""]"	3.5		0	519
sub-0169_T1w	rater_02	IXI dataset - MRIQC derivatives	3.3	84.64	"[""wrap-around"",""uncategorized""]"	3.5	FoV short occipital, Bckgd noise	0	212
sub-0867_T1w	rater_02	IXI dataset - MRIQC derivatives	3.4	49.03	"[""field-variation"",""uncategorized""]"	3.5	Bckgd noise	1	212
sub-0724_T1w	rater_02	IXI dataset - MRIQC derivatives	1.45	76.475	"[""head-motion"",""noise-global"",""field-variation""]"	3.5		1	387
sub-0653_T1w	rater_02	IXI dataset - MRIQC derivatives	2.6	119.571	"[""noise-global"",""field-variation"",""uncategorized""]"	1.9	Bckgd noise, drop out	0	130
sub-0644_T1w	rater_02	IXI dataset - MRIQC derivatives	3.0	67.555	"[""processing""]"	3.5		1	095
sub-0624_T1w	rater_02	IXI dataset - MRIQC derivatives	2.6	67.58	"[""noise-global"",""processing""]"	3.5	Bckgd noise	0	482
sub-0390_T1w	rater_02	IXI dataset - MRIQC derivatives	3.0	76.364	"[""processing""]"	3.5		1	335
sub-0605_T1w	rater_02	IXI dataset - MRIQC derivatives	2.95	67.103	"[""field-variation"",""uncategorized""]"	1.5	drpout	1	296
sub-0741_T1w	rater_02	IXI dataset - MRIQC derivatives	3.3	63.851	"[""field-variation"",""processing"",""uncategorized""]"	3.5	Bckgd noise	0	052
sub-0669_T1w	rater_02	IXI dataset - MRIQC derivatives	2.8	92.544	"[""wrap-around"",""field-variation"",""processing""]"	3.5	FoV short occipital 	0	635
sub-1145_T1w	rater_02	IXI dataset - MRIQC derivatives	3.1	88.155	"[""field-variation"",""uncategorized""]"	3.5	dropout	1	159
sub-0883_T1w	rater_02	IXI dataset - MRIQC derivatives	2.85	54.399	"[""field-variation"",""processing"",""uncategorized""]"	3.5		1	137
sub-0046_T1w	rater_02	IXI dataset - MRIQC derivatives	2.35	93.985	"[""head-motion"",""noise-global"",""field-variation"",""processing"",""uncategorized""]"	3.5	light motion artefact 102, small Bckgd noise	1	353
sub-0539_T1w	rater_02	IXI dataset - MRIQC derivatives	3.15	80.688	"[""field-variation"",""processing""]"	3.5		1	105
sub-0067_T1w	rater_02	IXI dataset - MRIQC derivatives	2.5	96.368	"[""eye-spillover"",""noise-global"",""processing"",""uncategorized""]"	3.5	eye spillover 59 60, drop out, Bckgd noise	1	080
sub-0419_T1w	rater_02	IXI dataset - MRIQC derivatives	1.6	69.954	"[""noise-global"",""noise-local"",""processing"",""uncategorized""]"	3.5	Bckgd noise, Really noisy	1	605
sub-0601_T1w	rater_02	IXI dataset - MRIQC derivatives	2.65	69.349	"[""wrap-around"",""field-variation"",""processing"",""uncategorized""]"	2.45	FoV short fronal, dropout 	1	034
sub-0032_T1w	rater_02	IXI dataset - MRIQC derivatives	2.95	89.593	"[""noise-global"",""noise-local"",""field-variation"",""processing"",""uncategorized""]"	3.5	drop out. smooth, horizontal white line 50 51	1	162
sub-0793_T1w	rater_02	IXI dataset - MRIQC derivatives	2.8	57.169	[]	3.5		1	049
sub-0409_T1w	rater_02	IXI dataset - MRIQC derivatives	2.45	94.843	"[""eye-spillover"",""wrap-around"",""uncategorized""]"	0.9	Bckgd noise	0	565
sub-0554_T1w	rater_02	IXI dataset - MRIQC derivatives	3.5	71.614	"[""field-variation"",""processing""]"	3.2		1	635
sub-0260_T1w	rater_02	IXI dataset - MRIQC derivatives	2.55	67.276	"[""noise-global"",""field-variation"",""uncategorized""]"	3.5	Bckgd noise	0	328
sub-1002_T1w	rater_02	IXI dataset - MRIQC derivatives	2.65	87.044	"[""processing""]"	1.2	smooth	1	603
sub-0316_T1w	rater_02	IXI dataset - MRIQC derivatives	2.4	69.38	"[""wrap-around"",""processing"",""uncategorized""]"	3.5	drop out, Bckgd noise	0	072
sub-1114_T1w	rater_02	IXI dataset - MRIQC derivatives	3.55	45.498	"[""processing""]"	3.5		1	218
sub-0040_T1w	rater_02	IXI dataset - MRIQC derivatives	2.9	82.779	"[""field-variation"",""processing""]"	3.05		1	646
sub-0295_T1w	rater_02	IXI dataset - MRIQC derivatives	3.6	67.546	[]	3.5		0	051
sub-0285_T1w	rater_02	IXI dataset - MRIQC derivatives	3.5	80.913	"[""field-variation"",""processing""]"	3.5		1	572
sub-0134_T1w	rater_02	IXI dataset - MRIQC derivatives	3.2	91.619	"[""noise-global"",""processing"",""uncategorized""]"	2.7	small bckgd artefact, dropout, 	0	638
sub-0088_T1w	rater_02	IXI dataset - MRIQC derivatives	1.3	71.387	"[""field-variation"",""processing""]"	2.7	suspicious dark sport from 95	0	448
sub-0007_T1w	rater_02	IXI dataset - MRIQC derivatives	3.45	52.564	"[""processing""]"	3.5		1	262
sub-0954_T1w	rater_02	IXI dataset - MRIQC derivatives	3.1	113.488	"[""processing"",""uncategorized""]"	2.3	horizontal white line 47 48. Observed in diffrent acquisition. also visible in backgroud	1	102
sub-0392_T1w	rater_02	IXI dataset - MRIQC derivatives	3.55	75.476	"[""field-variation"",""processing""]"	3.5		0	608
sub-0595_T1w	rater_02	IXI dataset - MRIQC derivatives	2.65	66.014	"[""noise-global"",""noise-local"",""processing"",""uncategorized""]"	3.5	small bckgd artefact	0	213
sub-0995_T1w	rater_02	IXI dataset - MRIQC derivatives	1.45	121.777	"[""noise-global"",""noise-local"",""field-variation"",""processing"",""uncategorized""]"	1.25	suspicious dark spot,  bckgd artefact	0	257
sub-0606_T1w	rater_02	IXI dataset - MRIQC derivatives	1.65	66.339	"[""noise-global"",""noise-local"",""processing"",""uncategorized""]"	3.5	dropout, smooth, background artefact	0	258
sub-0154_T1w	rater_02	IXI dataset - MRIQC derivatives	2.95	65.369	"[""processing"",""uncategorized""]"	3.5		1	255
sub-0448_T1w	rater_02	IXI dataset - MRIQC derivatives	3.0	57.117	"[""field-variation"",""processing"",""uncategorized""]"	3.8	small bckgd artefact	0	218
sub-0847_T1w	rater_02	IXI dataset - MRIQC derivatives	2.8	61.033	"[""noise-global"",""processing"",""uncategorized""]"	3.5	small bckgd artefact	0	163
sub-0776_T1w	rater_02	IXI dataset - MRIQC derivatives	2.45	55.688	"[""field-variation"",""processing"",""uncategorized""]"	1.85	dropout, small bckgd artefact	0	267
sub-0888_T1w	rater_02	IXI dataset - MRIQC derivatives	3.0	57.621	"[""processing""]"	3.5		1	508
sub-0178_T1w	rater_02	IXI dataset - MRIQC derivatives	2.5	55.896	"[""noise-global"",""field-variation"",""processing"",""uncategorized""]"	2.25	small bckgd artefact, oversmooth	0	201
sub-0632_T1w	rater_02	IXI dataset - MRIQC derivatives	3.1	55.69	"[""processing""]"	3.5		1	092
sub-0058_T1w	rater_02	IXI dataset - MRIQC derivatives	2.6	60.77	"[""noise-local"",""field-variation"",""processing"",""uncategorized""]"	2.6	small bckgd artefact, fropout	0	484
sub-1172_T1w	rater_02	IXI dataset - MRIQC derivatives	1.55	54.936	"[""head-motion"",""noise-global"",""noise-local"",""field-variation"",""processing"",""uncategorized""]"	3.5	small bckgd artefact, light head motion	1	277
sub-0728_T1w	rater_02	IXI dataset - MRIQC derivatives	3.05	64.052	"[""field-variation""]"	3.5		1	096
sub-1133_T1w	rater_02	IXI dataset - MRIQC derivatives	3.5	38.637	[]	2.9		0	611
sub-0608_T1w	rater_02	IXI dataset - MRIQC derivatives	3.1	47.823	"[""noise-local"",""processing"",""uncategorized""]"	3.1	small bckgd artefact	1	356
sub-0761_T1w	rater_03	IXI dataset - MRIQC derivatives	3.55	130.626	"[""eye-spillover""]"	1.85		0	612
