"rater","sub","defaced","ratings"
1,572,"original","excluded"
1,572,"defaced","poor"
1,573,"original","poor"
1,573,"defaced","excluded"
1,574,"original","good"
1,574,"defaced","excellent"
1,575,"original","excellent"
1,575,"defaced","excluded"
1,576,"original","poor"
1,576,"defaced","poor"
1,577,"original","good"
1,577,"defaced","good"
1,578,"original","excellent"
1,578,"defaced","good"
1,579,"original","good"
1,579,"defaced","good"
1,580,"original","good"
1,580,"defaced","excluded"
2,1,"original","good"
2,1,"defaced","excluded"
2,2,"original","excluded"
2,2,"defaced","excluded"
2,3,"original","good"
2,3,"defaced","excellent"
2,4,"original","excellent"
2,4,"defaced","excellent"
2,5,"original","good"
2,5,"defaced","excluded"
2,6,"original","excellent"
2,6,"defaced","poor"
2,7,"original","poor"
2,7,"defaced","excluded"
2,8,"original","excellent"
2,8,"defaced","excluded"
2,9,"original","excluded"
2,9,"defaced","poor"
2,10,"original","good"
2,10,"defaced","good"
2,11,"original","poor"
2,11,"defaced","excellent"
2,12,"original","poor"
2,12,"defaced","poor"
2,13,"original","excluded"
2,13,"defaced","poor"
2,14,"original","excellent"
2,14,"defaced","good"
2,15,"original","excellent"
2,15,"defaced","excluded"
2,16,"original","good"
2,16,"defaced","excluded"
2,17,"original","excluded"
2,17,"defaced","excluded"
2,18,"original","excellent"
2,18,"defaced","good"
2,19,"original","excellent"
2,19,"defaced","excellent"
2,20,"original","good"
2,20,"defaced","excluded"
2,21,"original","excellent"
2,21,"defaced","excellent"
2,22,"original","excellent"
2,22,"defaced","poor"
2,23,"original","good"
2,23,"defaced","excellent"
2,24,"original","poor"
2,24,"defaced","excellent"
2,25,"original","poor"
2,25,"defaced","excluded"
2,26,"original","excluded"
2,26,"defaced","excluded"
2,27,"original","poor"
2,27,"defaced","excellent"
2,28,"original","good"
2,28,"defaced","excluded"
2,29,"original","good"
2,29,"defaced","excellent"
2,30,"original","good"
2,30,"defaced","good"
2,31,"original","poor"
2,31,"defaced","good"
2,32,"original","poor"
2,32,"defaced","excluded"
2,33,"original","poor"
2,33,"defaced","excluded"
2,34,"original","excellent"
2,34,"defaced","good"
2,35,"original","poor"
2,35,"defaced","excellent"
2,36,"original","excellent"
2,36,"defaced","excellent"
2,37,"original","good"
2,37,"defaced","excellent"
2,38,"original","excluded"
2,38,"defaced","excellent"
2,39,"original","good"
2,39,"defaced","excluded"
2,40,"original","excellent"
2,40,"defaced","good"
2,41,"original","good"
2,41,"defaced","poor"
2,42,"original","good"
2,42,"defaced","excluded"
2,43,"original","excellent"
2,43,"defaced","good"
2,44,"original","good"
2,44,"defaced","excluded"
2,45,"original","excluded"
2,45,"defaced","excluded"
2,46,"original","excellent"
2,46,"defaced","excluded"
2,47,"original","good"
2,47,"defaced","poor"
2,48,"original","good"
2,48,"defaced","good"
2,49,"original","good"
2,49,"defaced","good"
2,50,"original","excluded"
2,50,"defaced","excellent"
2,51,"original","excluded"
2,51,"defaced","excluded"
2,52,"original","poor"
2,52,"defaced","good"
2,53,"original","poor"
2,53,"defaced","excluded"
2,54,"original","good"
2,54,"defaced","excellent"
2,55,"original","good"
2,55,"defaced","good"
2,56,"original","excellent"
2,56,"defaced","good"
2,57,"original","poor"
2,57,"defaced","excellent"
2,58,"original","excluded"
2,58,"defaced","poor"
2,59,"original","excellent"
2,59,"defaced","excellent"
2,60,"original","excellent"
2,60,"defaced","excellent"
2,61,"original","good"
2,61,"defaced","poor"
2,62,"original","excluded"
2,62,"defaced","good"
2,63,"original","excluded"
2,63,"defaced","excellent"
2,64,"original","excellent"
2,64,"defaced","good"
2,65,"original","good"
2,65,"defaced","excluded"
2,66,"original","poor"
2,66,"defaced","good"
2,67,"original","excellent"
2,67,"defaced","good"
2,68,"original","excellent"
2,68,"defaced","poor"
2,69,"original","excluded"
2,69,"defaced","excluded"
2,70,"original","excluded"
2,70,"defaced","excellent"
2,71,"original","excellent"
2,71,"defaced","excluded"
2,72,"original","excellent"
2,72,"defaced","good"
2,73,"original","excellent"
2,73,"defaced","excluded"
2,74,"original","good"
2,74,"defaced","good"
2,75,"original","good"
2,75,"defaced","good"
2,76,"original","excellent"
2,76,"defaced","excluded"
2,77,"original","poor"
2,77,"defaced","excellent"
2,78,"original","good"
2,78,"defaced","poor"
2,79,"original","poor"
2,79,"defaced","excellent"
2,80,"original","excluded"
2,80,"defaced","excellent"
2,81,"original","poor"
2,81,"defaced","excluded"
2,82,"original","excluded"
2,82,"defaced","good"
2,83,"original","poor"
2,83,"defaced","excluded"
2,84,"original","good"
2,84,"defaced","excluded"
2,85,"original","excluded"
2,85,"defaced","excellent"
2,86,"original","excellent"
2,86,"defaced","poor"
2,87,"original","poor"
2,87,"defaced","poor"
2,88,"original","poor"
2,88,"defaced","poor"
2,89,"original","good"
2,89,"defaced","good"
2,90,"original","excellent"
2,90,"defaced","good"
2,91,"original","excluded"
2,91,"defaced","poor"
2,92,"original","poor"
2,92,"defaced","excellent"
2,93,"original","excellent"
2,93,"defaced","excellent"
2,94,"original","poor"
2,94,"defaced","excluded"
2,95,"original","poor"
2,95,"defaced","good"
2,96,"original","excluded"
2,96,"defaced","good"
2,97,"original","good"
2,97,"defaced","good"
2,98,"original","good"
2,98,"defaced","excellent"
2,99,"original","excellent"
2,99,"defaced","excellent"
2,100,"original","excellent"
2,100,"defaced","excellent"
2,101,"original","good"
2,101,"defaced","good"
2,102,"original","poor"
2,102,"defaced","good"
2,103,"original","excluded"
2,103,"defaced","excellent"
2,104,"original","excluded"
2,104,"defaced","excellent"
2,105,"original","good"
2,105,"defaced","poor"
2,106,"original","excluded"
2,106,"defaced","excluded"
2,107,"original","poor"
2,107,"defaced","excluded"
2,108,"original","poor"
2,108,"defaced","excellent"
2,109,"original","poor"
2,109,"defaced","excellent"
2,110,"original","good"
2,110,"defaced","excellent"
2,111,"original","good"
2,111,"defaced","poor"
2,112,"original","excellent"
2,112,"defaced","excluded"
2,113,"original","poor"
2,113,"defaced","good"
2,114,"original","good"
2,114,"defaced","excluded"
2,115,"original","excellent"
2,115,"defaced","excluded"
2,116,"original","excluded"
2,116,"defaced","poor"
2,117,"original","good"
2,117,"defaced","excellent"
2,118,"original","excellent"
2,118,"defaced","excluded"
2,119,"original","good"
2,119,"defaced","good"
2,120,"original","excluded"
2,120,"defaced","excluded"
2,121,"original","excluded"
2,121,"defaced","poor"
2,122,"original","poor"
2,122,"defaced","poor"
2,123,"original","excellent"
2,123,"defaced","excellent"
2,124,"original","excluded"
2,124,"defaced","excellent"
2,125,"original","poor"
2,125,"defaced","poor"
2,126,"original","excluded"
2,126,"defaced","excluded"
2,127,"original","poor"
2,127,"defaced","excluded"
2,128,"original","poor"
2,128,"defaced","good"
2,129,"original","poor"
2,129,"defaced","poor"
2,130,"original","poor"
2,130,"defaced","poor"
2,131,"original","excellent"
2,131,"defaced","good"
2,132,"original","excellent"
2,132,"defaced","excluded"
2,133,"original","good"
2,133,"defaced","excluded"
2,134,"original","excellent"
2,134,"defaced","good"
2,135,"original","poor"
2,135,"defaced","excluded"
2,136,"original","good"
2,136,"defaced","excluded"
2,137,"original","excellent"
2,137,"defaced","excellent"
2,138,"original","good"
2,138,"defaced","excluded"
2,139,"original","good"
2,139,"defaced","excellent"
2,140,"original","excellent"
2,140,"defaced","good"
2,141,"original","poor"
2,141,"defaced","excluded"
2,142,"original","excluded"
2,142,"defaced","excluded"
2,143,"original","poor"
2,143,"defaced","good"
2,144,"original","excluded"
2,144,"defaced","excluded"
2,145,"original","excluded"
2,145,"defaced","poor"
2,146,"original","good"
2,146,"defaced","excluded"
2,147,"original","poor"
2,147,"defaced","excellent"
2,148,"original","excluded"
2,148,"defaced","poor"
2,149,"original","excellent"
2,149,"defaced","excluded"
2,150,"original","excluded"
2,150,"defaced","excellent"
2,151,"original","excellent"
2,151,"defaced","good"
2,152,"original","good"
2,152,"defaced","good"
2,153,"original","good"
2,153,"defaced","excluded"
2,154,"original","excellent"
2,154,"defaced","poor"
2,155,"original","excellent"
2,155,"defaced","good"
2,156,"original","poor"
2,156,"defaced","good"
2,157,"original","excluded"
2,157,"defaced","good"
2,158,"original","good"
2,158,"defaced","excellent"
2,159,"original","excellent"
2,159,"defaced","poor"
2,160,"original","excluded"
2,160,"defaced","poor"
2,161,"original","excellent"
2,161,"defaced","excellent"
2,162,"original","excellent"
2,162,"defaced","excellent"
2,163,"original","good"
2,163,"defaced","excluded"
2,164,"original","poor"
2,164,"defaced","excellent"
2,165,"original","excellent"
2,165,"defaced","excluded"
2,166,"original","good"
2,166,"defaced","excluded"
2,167,"original","excellent"
2,167,"defaced","excluded"
2,168,"original","good"
2,168,"defaced","excellent"
2,169,"original","excluded"
2,169,"defaced","good"
2,170,"original","good"
2,170,"defaced","poor"
2,171,"original","poor"
2,171,"defaced","excluded"
2,172,"original","excluded"
2,172,"defaced","excellent"
2,173,"original","poor"
2,173,"defaced","excluded"
2,174,"original","excellent"
2,174,"defaced","excluded"
2,175,"original","poor"
2,175,"defaced","excluded"
2,176,"original","excellent"
2,176,"defaced","poor"
2,177,"original","poor"
2,177,"defaced","good"
2,178,"original","excluded"
2,178,"defaced","good"
2,179,"original","excellent"
2,179,"defaced","excellent"
2,180,"original","excellent"
2,180,"defaced","poor"
2,181,"original","poor"
2,181,"defaced","good"
2,182,"original","excellent"
2,182,"defaced","excellent"
2,183,"original","excluded"
2,183,"defaced","excellent"
2,184,"original","poor"
2,184,"defaced","excluded"
2,185,"original","excellent"
2,185,"defaced","poor"
2,186,"original","excellent"
2,186,"defaced","excluded"
2,187,"original","poor"
2,187,"defaced","excluded"
2,188,"original","excellent"
2,188,"defaced","excellent"
2,189,"original","excluded"
2,189,"defaced","excellent"
2,190,"original","excluded"
2,190,"defaced","good"
2,191,"original","excluded"
2,191,"defaced","poor"
2,192,"original","good"
2,192,"defaced","poor"
2,193,"original","good"
2,193,"defaced","good"
2,194,"original","excellent"
2,194,"defaced","excellent"
2,195,"original","excluded"
2,195,"defaced","excellent"
2,196,"original","excellent"
2,196,"defaced","excluded"
2,197,"original","excluded"
2,197,"defaced","excellent"
2,198,"original","excellent"
2,198,"defaced","excellent"
2,199,"original","poor"
2,199,"defaced","poor"
2,200,"original","excluded"
2,200,"defaced","good"
2,201,"original","poor"
2,201,"defaced","excellent"
2,202,"original","poor"
2,202,"defaced","poor"
2,203,"original","poor"
2,203,"defaced","good"
2,204,"original","poor"
2,204,"defaced","excellent"
2,205,"original","good"
2,205,"defaced","good"
2,206,"original","poor"
2,206,"defaced","excellent"
2,207,"original","poor"
2,207,"defaced","good"
2,208,"original","poor"
2,208,"defaced","good"
2,209,"original","poor"
2,209,"defaced","excellent"
2,210,"original","good"
2,210,"defaced","excellent"
2,211,"original","excluded"
2,211,"defaced","excellent"
2,212,"original","poor"
2,212,"defaced","good"
2,213,"original","excluded"
2,213,"defaced","poor"
2,214,"original","excellent"
2,214,"defaced","excellent"
2,215,"original","excluded"
2,215,"defaced","good"
2,216,"original","good"
2,216,"defaced","excluded"
2,217,"original","good"
2,217,"defaced","good"
2,218,"original","excellent"
2,218,"defaced","poor"
2,219,"original","poor"
2,219,"defaced","poor"
2,220,"original","excluded"
2,220,"defaced","good"
2,221,"original","poor"
2,221,"defaced","poor"
2,222,"original","good"
2,222,"defaced","good"
2,223,"original","excluded"
2,223,"defaced","excluded"
2,224,"original","excluded"
2,224,"defaced","excluded"
2,225,"original","excellent"
2,225,"defaced","excluded"
2,226,"original","good"
2,226,"defaced","excluded"
2,227,"original","good"
2,227,"defaced","excellent"
2,228,"original","poor"
2,228,"defaced","poor"
2,229,"original","excellent"
2,229,"defaced","poor"
2,230,"original","poor"
2,230,"defaced","good"
2,231,"original","good"
2,231,"defaced","excellent"
2,232,"original","poor"
2,232,"defaced","excluded"
2,233,"original","poor"
2,233,"defaced","poor"
2,234,"original","excluded"
2,234,"defaced","excluded"
2,235,"original","good"
2,235,"defaced","good"
2,236,"original","poor"
2,236,"defaced","excluded"
2,237,"original","excluded"
2,237,"defaced","excellent"
2,238,"original","excluded"
2,238,"defaced","poor"
2,239,"original","excellent"
2,239,"defaced","excluded"
2,240,"original","excellent"
2,240,"defaced","excellent"
2,241,"original","poor"
2,241,"defaced","excellent"
2,242,"original","good"
2,242,"defaced","excellent"
2,243,"original","poor"
2,243,"defaced","good"
2,244,"original","excellent"
2,244,"defaced","excluded"
2,245,"original","excellent"
2,245,"defaced","excluded"
2,246,"original","good"
2,246,"defaced","good"
2,247,"original","poor"
2,247,"defaced","poor"
2,248,"original","excellent"
2,248,"defaced","excluded"
2,249,"original","good"
2,249,"defaced","good"
2,250,"original","excellent"
2,250,"defaced","excluded"
2,251,"original","poor"
2,251,"defaced","poor"
2,252,"original","excluded"
2,252,"defaced","poor"
2,253,"original","good"
2,253,"defaced","excellent"
2,254,"original","excellent"
2,254,"defaced","poor"
2,255,"original","excellent"
2,255,"defaced","excluded"
2,256,"original","excluded"
2,256,"defaced","excluded"
2,257,"original","excellent"
2,257,"defaced","poor"
2,258,"original","excluded"
2,258,"defaced","excellent"
2,259,"original","excellent"
2,259,"defaced","excellent"
2,260,"original","excellent"
2,260,"defaced","excellent"
2,261,"original","excluded"
2,261,"defaced","excellent"
2,262,"original","poor"
2,262,"defaced","good"
2,263,"original","poor"
2,263,"defaced","excluded"
2,264,"original","excellent"
2,264,"defaced","good"
2,265,"original","good"
2,265,"defaced","good"
2,266,"original","poor"
2,266,"defaced","poor"
2,267,"original","good"
2,267,"defaced","poor"
2,268,"original","excellent"
2,268,"defaced","poor"
2,269,"original","excellent"
2,269,"defaced","poor"
2,270,"original","poor"
2,270,"defaced","good"
2,271,"original","poor"
2,271,"defaced","good"
2,272,"original","excellent"
2,272,"defaced","excellent"
2,273,"original","good"
2,273,"defaced","good"
2,274,"original","excluded"
2,274,"defaced","good"
2,275,"original","good"
2,275,"defaced","excellent"
2,276,"original","excluded"
2,276,"defaced","excluded"
2,277,"original","good"
2,277,"defaced","excluded"
2,278,"original","good"
2,278,"defaced","good"
2,279,"original","excellent"
2,279,"defaced","good"
2,280,"original","good"
2,280,"defaced","excellent"
2,281,"original","excellent"
2,281,"defaced","poor"
2,282,"original","excellent"
2,282,"defaced","excellent"
2,283,"original","poor"
2,283,"defaced","poor"
2,284,"original","excellent"
2,284,"defaced","good"
2,285,"original","good"
2,285,"defaced","excluded"
2,286,"original","excellent"
2,286,"defaced","excluded"
2,287,"original","excluded"
2,287,"defaced","poor"
2,288,"original","good"
2,288,"defaced","poor"
2,289,"original","poor"
2,289,"defaced","excluded"
2,290,"original","good"
2,290,"defaced","excluded"
2,291,"original","excluded"
2,291,"defaced","excellent"
2,292,"original","excellent"
2,292,"defaced","good"
2,293,"original","excellent"
2,293,"defaced","poor"
2,294,"original","excluded"
2,294,"defaced","excellent"
2,295,"original","excellent"
2,295,"defaced","excellent"
2,296,"original","excellent"
2,296,"defaced","good"
2,297,"original","poor"
2,297,"defaced","good"
2,298,"original","poor"
2,298,"defaced","excellent"
2,299,"original","excluded"
2,299,"defaced","excluded"
2,300,"original","good"
2,300,"defaced","excellent"
2,301,"original","poor"
2,301,"defaced","excluded"
2,302,"original","good"
2,302,"defaced","good"
